Average Reward,Min Reward,Max Reward,Advantage Mean,Advantage Std,Average Entropy Loss,Last Entropy Loss,Average Policy Loss,Last Policy Loss,Average Value Loss,Last Value Loss
0.48454,-1.39359,0.99198,0.0,1.0,1.0148,1.01555,-0.00631,0.13168,691.8796,548.59351
0.53227,-0.53021,0.99198,-0.0,1.0,1.0139,1.01241,-0.0056,0.16818,333.82675,294.45822
0.38472,-1.21821,0.98738,-0.0,1.0,1.0119,1.01198,-0.00194,0.0898,387.17023,345.63348
0.27685,-3.0628,0.98578,0.0,1.0,1.0148,1.01743,-0.01885,0.10507,2846.5903,3255.78857
0.4446,-1.48344,0.98988,-0.0,1.0,1.0149,1.0122,-0.00663,0.0681,858.3922,872.78894
0.53149,-0.75941,0.99028,-0.0,1.0,1.0104,1.00982,-0.01191,0.04724,318.13123,276.23837
0.43089,-1.65872,0.98448,-0.0,1.0,1.0071,1.00488,-0.01279,-0.02792,677.09784,704.37482
0.25119,-1.15923,0.98299,0.0,1.0,1.0047,1.00579,-0.00444,0.16629,446.6661,434.27573
0.26012,-2.58227,0.98746,-0.0,1.0,1.007,1.00829,-0.00729,-0.12883,1301.6954,911.90002
0.13044,-1.52943,0.98742,-0.0,1.0,1.0088,1.00918,-0.0137,-0.10631,1450.3783,1271.03345
0.03729,-2.43038,0.98808,0.0,1.0,1.0068,1.00545,-0.01368,-0.00981,814.7034,691.61603
0.72056,-0.9524,0.98548,-0.0,1.0,1.0059,1.0061,-0.01053,-0.14264,1701.8894,1610.98657
-0.18347,-2.60023,0.99114,0.0,1.0,1.0072,1.00879,-0.00862,-0.26004,5670.3467,4492.05664
-0.2324,-2.63702,0.98338,-0.0,1.0,1.006,1.00385,-0.00805,0.03816,2966.079,2826.14478
-0.15466,-3.69679,0.99168,0.0,1.0,1.0013,0.99982,-0.03293,0.0804,6453.8555,6799.16895
0.38797,-1.46709,0.99173,0.0,1.0,0.9998,0.99866,-0.00916,-0.10852,844.7078,863.21265
0.55191,-1.31302,0.98918,0.0,1.0,1.0007,1.00207,-0.00573,-0.25807,1467.2014,1580.0459
0.15284,-1.83406,0.99098,-0.0,1.0,0.9998,0.99757,-0.00727,-0.04774,271.46826,235.59244
0.16173,-2.2613,0.98218,-0.0,1.0,0.9946,0.99214,-0.01441,0.05037,1331.2891,1220.16272
0.33107,-2.10902,0.99148,-0.0,1.0,0.9903,0.98918,-0.01747,-0.19353,557.39844,564.49426
0.72675,-0.27772,0.98967,0.0,1.0,0.9875,0.98636,-0.00346,0.08946,2256.2136,1893.83752
0.33292,-1.27859,0.99138,0.0,1.0,0.9857,0.98576,-0.01173,0.06506,600.874,686.81415
0.75853,-0.85111,0.99088,0.0,1.0,0.9851,0.98406,-0.00667,0.12008,1402.6945,1055.57666
0.08978,-4.39035,0.98958,-0.0,1.0,0.9818,0.97998,-0.00548,-0.01856,4118.675,4741.6709
0.61727,-0.87109,0.99148,-0.0,1.0,0.9796,0.97956,-0.00571,0.10151,1157.7413,867.71667
-0.07423,-3.49377,0.99118,-0.0,1.0,0.9782,0.97694,-0.00944,0.17579,2059.1863,2784.98315
0.28386,-2.57016,0.99158,0.0,1.0,0.9744,0.97181,-0.00966,-0.0356,2074.184,1890.43616
0.61707,-0.87812,0.99088,0.0,1.0,0.9719,0.97117,-0.00937,0.01414,904.41016,749.21216
0.5313,-1.69122,0.98988,-0.0,1.0,0.9703,0.96988,-0.01406,0.04278,868.5611,913.24573
0.46069,-1.40358,0.99158,-0.0,1.0,0.9679,0.96577,-0.00273,-0.10487,507.3506,474.41974
0.4266,-1.14958,0.99104,-0.0,1.0,0.9654,0.96496,-0.00759,0.00015,260.664,254.40474
0.79733,-0.06664,0.99036,0.0,1.0,0.9643,0.96323,-0.0065,-0.15005,1285.5359,1211.6488
0.41173,-2.92668,0.99041,0.0,1.0,0.9621,0.95947,-0.0163,-0.00653,1095.4437,1124.99255
-0.06337,-2.41802,0.98986,-0.0,1.0,0.9573,0.95522,-0.00891,-0.07067,1208.7484,975.73352
0.79979,-0.11377,0.99048,0.0,1.0,0.9531,0.95119,-0.01045,0.11653,1471.9742,1252.01526
-0.07585,-2.33205,0.98708,0.0,1.0,0.9486,0.94658,-0.0188,0.02656,3766.0203,3602.41846
0.70463,-0.77908,0.99158,-0.0,1.0,0.9466,0.9462,-0.00812,0.22132,1396.1781,1305.93323
0.8635,0.35715,0.99208,-0.0,1.0,0.9468,0.94629,-0.00723,-0.10158,1545.505,1331.13013
0.22315,-3.08836,0.99108,0.0,1.0,0.9441,0.94214,-0.00493,-0.00597,1467.4806,1473.14844
0.72093,-0.30714,0.99208,0.0,1.0,0.9429,0.94146,-0.00931,0.2737,885.9792,733.84302
0.67374,-0.7135,0.99038,0.0,1.0,0.94,0.93835,-0.00976,-0.06142,604.20087,575.96698
0.56991,-1.47878,0.99134,0.0,1.0,0.9349,0.93181,-0.0098,-0.07501,566.86945,681.4707
0.26184,-2.32356,0.99208,-0.0,1.0,0.9332,0.93409,-0.00819,-0.3193,3164.2908,1947.3418
0.65117,-1.32495,0.98719,-0.0,1.0,0.9327,0.93122,-0.00847,-0.01735,596.5635,437.70114
0.41196,-4.84467,0.98812,0.0,1.0,0.9284,0.92588,-0.00569,0.07411,982.23755,880.82269
-1.09012,-7.06781,0.98856,0.0,1.0,0.9239,0.92321,-0.02607,0.18252,32665.28,38860.03516
0.57273,-1.79363,0.99138,-0.0,1.0,0.92,0.91787,-0.01509,-0.32582,732.2832,659.44617
0.21284,-2.03753,0.97988,-0.0,1.0,0.9142,0.91106,-0.01945,-0.00996,2626.9993,2424.10059
-0.34996,-4.38164,0.99188,-0.0,1.0,0.9075,0.90438,-0.01241,0.07183,7480.538,7715.23145
0.70373,-0.53182,0.98588,0.0,1.0,0.9032,0.90244,-0.00623,0.12665,1067.5028,809.2572
0.51587,-1.28204,0.99103,0.0,1.0,0.9051,0.90774,-0.00889,0.03732,301.36734,266.12439
0.72913,-0.71247,0.98838,0.0,1.0,0.9069,0.90551,-0.00932,-0.20919,830.334,772.00928
0.19525,-3.16305,0.98758,0.0,1.0,0.9035,0.90294,-0.01777,-0.16546,2315.5056,1534.12915
0.76186,-0.20357,0.99088,-0.0,1.0,0.9015,0.89971,-0.00517,0.07698,975.74365,757.95868
-0.44141,-4.84327,0.98815,0.0,1.0,0.8976,0.89639,-0.01874,-0.14321,10367.292,7824.02979
0.76723,-0.03224,0.98938,0.0,1.0,0.8956,0.8944,-0.01201,-0.03824,773.6681,762.05396
-0.20963,-3.36236,0.98879,0.0,1.0,0.8921,0.889,-0.02149,-0.03048,8236.339,8449.48535
0.61296,-1.2793,0.9853,0.0,1.0,0.8886,0.88795,-0.00243,-0.0417,550.6208,563.10889
0.56084,-1.9579,0.99019,0.0,1.0,0.8857,0.8837,-0.00667,0.09481,382.81903,441.58118
-0.09891,-3.51859,0.98254,0.0,1.0,0.8816,0.88003,-0.0059,0.0324,5850.9717,5483.19482
0.4389,-1.479,0.98916,0.0,1.0,0.882,0.88349,-0.00757,0.05901,290.5808,311.72025
-0.02759,-2.11899,0.99048,0.0,1.0,0.8844,0.88462,-0.00621,0.02704,2642.7168,2455.97119
0.36923,-1.74934,0.98939,-0.0,1.0,0.8856,0.88639,-0.01603,0.23836,653.86237,722.35217
0.75352,-1.93675,0.99038,0.0,1.0,0.8864,0.8863,-0.00567,-0.03578,1268.1869,1217.35022
0.41714,-2.62179,0.99067,-0.0,1.0,0.889,0.89117,-0.00693,0.08159,1858.3508,2211.25146
-0.19228,-2.60063,0.98854,0.0,1.0,0.8927,0.89332,-0.00859,-0.0724,2632.4646,2212.68774
0.14159,-2.62098,0.99078,0.0,1.0,0.89,0.88721,-0.00851,0.18855,1357.3733,1442.47852
0.14329,-2.72466,0.98966,0.0,1.0,0.8848,0.88316,-0.01795,-0.00163,2499.7778,2551.2251
0.57547,-0.81601,0.98658,0.0,1.0,0.8824,0.88145,-0.00854,-0.15127,837.26953,704.70343
0.49551,-2.17182,0.99058,0.0,1.0,0.8776,0.87362,-0.00432,-0.02753,548.0735,495.41125
0.80719,-0.20349,0.99131,0.0,1.0,0.8722,0.8723,-0.01071,-0.02281,1663.6179,1506.50781
0.84271,0.23131,0.99088,-0.0,1.0,0.8716,0.87058,-0.00679,-0.01967,1404.2164,1145.57874
0.39195,-1.38757,0.99085,0.0,1.0,0.871,0.87139,-0.00737,-0.05982,315.59317,306.01617
0.38232,-2.12391,0.98808,0.0,1.0,0.8689,0.86697,-0.02121,-0.05506,1333.169,1055.77673
0.36209,-1.19239,0.99118,-0.0,1.0,0.8688,0.87103,-0.01311,-0.27313,620.1471,476.05661
0.2774,-1.59752,0.98948,0.0,1.0,0.8709,0.87056,-0.00319,-0.07363,813.463,756.01697
0.32819,-1.29351,0.99065,0.0,1.0,0.8711,0.87165,-0.00397,-0.00286,796.4836,913.86096
0.1466,-4.22911,0.98778,0.0,1.0,0.8698,0.86855,-0.01204,-0.12046,3139.7017,2831.9519
0.32292,-3.33726,0.99021,0.0,1.0,0.8661,0.86524,-0.01387,0.01128,2220.6487,2261.24854
0.80031,-0.60334,0.99008,0.0,1.0,0.864,0.8629,-0.00322,-0.02023,2092.5925,1908.2179
0.52831,-2.61636,0.98961,0.0,1.0,0.8633,0.86303,-0.00316,0.02022,1941.1355,1962.21655
0.41726,-1.1002,0.98685,0.0,1.0,0.8613,0.85983,-0.00436,-0.13906,427.29214,406.49567
0.73454,-0.87853,0.99078,0.0,1.0,0.858,0.85636,-0.00863,-0.16477,1185.2551,1131.16418
0.55941,-0.76846,0.99101,0.0,1.0,0.8536,0.85086,-0.00934,0.12018,271.17798,304.18369
0.36075,-2.40182,0.99078,0.0,1.0,0.8491,0.84714,-0.00391,0.14747,1375.5189,1735.23352
0.41941,-1.43776,0.98728,0.0,1.0,0.8446,0.84298,-0.00447,0.13835,578.5415,636.48975
0.69658,-0.27603,0.98968,0.0,1.0,0.8431,0.84239,-0.00644,0.20663,510.3731,392.2785
0.31009,-3.40162,0.99028,-0.0,1.0,0.8436,0.84523,-0.01107,0.09094,2481.9229,2779.82275
0.07556,-2.78614,0.98563,0.0,1.0,0.8423,0.83907,-0.01604,-0.11093,3304.099,2617.6355
0.70202,-1.20632,0.98908,-0.0,1.0,0.8399,0.84066,-0.00424,-0.13453,854.80365,764.6535
0.4073,-4.1573,0.99168,0.0,1.0,0.8398,0.84004,-0.00458,0.02405,621.2145,511.95383
0.3322,-1.51109,0.98986,-0.0,1.0,0.8365,0.83341,-0.01399,-0.09488,619.04297,566.57349
0.54969,-1.60122,0.98995,-0.0,1.0,0.8332,0.83228,-0.00892,-0.13768,484.64127,509.40997
0.13585,-3.33939,0.98834,-0.0,1.0,0.833,0.83541,-0.01934,0.09664,4246.9624,4659.56055
0.68776,-1.01511,0.98709,0.0,1.0,0.8323,0.82867,-0.00993,0.02474,919.4245,737.98444
0.81296,0.15294,0.98928,0.0,1.0,0.8276,0.82669,-0.00591,-0.07593,1119.1995,953.66614
0.08283,-1.65745,0.98437,-0.0,1.0,0.8271,0.82703,-0.00476,0.15788,1693.9658,1821.65454
0.21693,-2.26637,0.98982,-0.0,1.0,0.8234,0.82042,-0.00386,0.04745,1964.4867,2073.93188
0.54483,-1.04886,0.98415,-0.0,1.0,0.8199,0.8187,-0.00819,0.06242,547.7947,571.71716
0.54376,-1.76091,0.98368,0.0,1.0,0.8188,0.81916,-0.00533,0.09767,398.0542,378.12408
0.71478,-1.01497,0.99028,-0.0,1.0,0.8203,0.82061,-0.00705,-0.06105,873.34045,811.44135
0.42667,-2.09445,0.98786,-0.0,1.0,0.8196,0.81938,-0.00767,-0.00048,865.60175,676.96173
0.53324,-0.70853,0.98792,0.0,1.0,0.8167,0.81467,-0.00659,0.06357,311.95728,241.92961
0.35612,-3.39805,0.99158,0.0,1.0,0.8153,0.81598,-0.01653,-0.05933,1607.0588,1226.18994
0.6329,-0.91914,0.98924,0.0,1.0,0.8143,0.81203,-0.00567,-0.11079,421.1276,483.3663
0.32988,-1.71542,0.98971,0.0,1.0,0.8087,0.80607,-0.0152,0.07551,1105.6486,1119.37195
0.05018,-2.03768,0.98805,-0.0,1.0,0.8044,0.80384,-0.01094,-0.0572,1332.7131,1268.35522
0.86855,0.4663,0.98838,-0.0,1.0,0.8042,0.80504,-0.00891,-0.05245,1333.3607,1083.81091
0.7186,-0.34398,0.99048,0.0,1.0,0.8037,0.80144,-0.01713,-0.26468,591.89813,604.39166
0.70943,-0.50478,0.98698,0.0,1.0,0.8045,0.80744,-0.00334,-0.13794,449.19073,402.52771
0.14036,-2.23329,0.98728,0.0,1.0,0.8041,0.80071,-0.02512,0.02159,2852.9946,2598.45093
0.31846,-2.41038,0.99048,0.0,1.0,0.797,0.79358,-0.00318,-0.1081,1330.5969,862.56763
0.56359,-1.02584,0.98816,0.0,1.0,0.7906,0.78797,-0.01053,0.08736,502.45636,520.12158
-0.28699,-3.61521,0.98818,0.0,1.0,0.7851,0.78309,-0.02107,-0.09908,8844.511,7500.34814
0.81575,0.17006,0.98631,-0.0,1.0,0.7829,0.78289,-0.00729,0.09948,1137.0916,887.01996
-0.11567,-3.8104,0.98998,-0.0,1.0,0.7829,0.78264,-0.00922,-0.18487,7294.132,4925.76318
-0.18507,-3.31144,0.98294,0.0,1.0,0.7817,0.78096,-0.01175,0.18988,6244.6226,6743.58008
0.70599,-0.87864,0.98675,0.0,1.0,0.7801,0.77933,-0.00367,0.00072,890.4498,812.33051
0.6061,-0.47432,0.98668,-0.0,1.0,0.777,0.77523,-0.00838,-0.22017,326.3264,241.25641
-0.08935,-3.20472,0.98828,-0.0,1.0,0.7763,0.77655,-0.01211,-0.23638,5079.949,3090.21851
0.41692,-1.86286,0.99123,-0.0,1.0,0.7772,0.77888,-0.00696,-0.08549,894.7922,976.85016
0.33988,-1.91116,0.98085,0.0,1.0,0.776,0.7739,-0.00438,-0.1192,692.93097,594.08325
-0.50609,-4.76014,0.99008,0.0,1.0,0.7741,0.77356,-0.01128,0.04456,12886.8125,13787.96777
0.03301,-2.78828,0.98458,0.0,1.0,0.7733,0.77219,-0.01335,0.06365,1511.3237,1568.24048
0.05582,-1.96459,0.98136,-0.0,1.0,0.7708,0.76997,-0.01092,0.13012,1177.1602,1310.81006
0.31481,-2.31982,0.98828,-0.0,1.0,0.7676,0.76504,-0.00896,-0.06725,1076.777,1073.07422
0.70046,-0.68637,0.99054,0.0,1.0,0.7641,0.76238,-0.00583,-0.18342,1500.6072,1404.04541
0.66809,-0.87077,0.98778,0.0,1.0,0.762,0.76132,-0.01107,0.05078,823.65314,640.77948
0.59456,-1.45862,0.98675,-0.0,1.0,0.7629,0.76493,-0.00408,0.08852,771.71387,613.37079
0.50525,-1.47335,0.99197,-0.0,1.0,0.7631,0.76121,-0.00532,-0.02764,701.9336,734.14771
0.16676,-2.9784,0.98744,0.0,1.0,0.7604,0.75979,-0.00494,0.0897,2714.0679,2664.19116
0.67863,-0.75824,0.98828,-0.0,1.0,0.7603,0.76032,-0.00798,-0.23364,563.50964,502.39871
0.45981,-1.99445,0.98628,-0.0,1.0,0.7586,0.75777,-0.0094,0.06587,769.88086,653.73267
0.40743,-1.72779,0.98368,-0.0,1.0,0.7534,0.74968,-0.00498,0.06825,886.3572,937.20551
0.76438,-0.702,0.98525,-0.0,1.0,0.7509,0.7522,-0.00905,0.04552,1215.0267,1091.77124
0.29283,-2.42161,0.98858,0.0,1.0,0.7532,0.75372,-0.01236,-0.10714,1639.1628,1601.14709
-0.44592,-4.86606,0.98614,-0.0,1.0,0.7529,0.7538,-0.01863,-0.07918,11032.405,10804.86035
0.54327,-1.01083,0.98981,-0.0,1.0,0.7531,0.75229,-0.00562,-0.09382,453.34467,371.71155
-0.35118,-5.52864,0.99168,-0.0,1.0,0.7502,0.74945,-0.04264,-0.05334,13924.861,13633.14551
0.3939,-4.88549,0.98911,0.0,1.0,0.7498,0.75092,-0.00552,-0.06427,3346.1296,2638.76562
0.57624,-0.4773,0.99118,-0.0,1.0,0.7493,0.74774,-0.00261,0.2941,546.7341,373.38306
0.3966,-3.12844,0.99099,0.0,1.0,0.7439,0.74028,-0.02532,-0.04062,1812.8014,1749.33228
0.84818,0.36328,0.98973,0.0,1.0,0.7396,0.73902,-0.00756,-0.02391,1652.9773,1399.15479
-0.73903,-7.91958,0.99071,-0.0,1.0,0.7365,0.73546,-0.04242,-0.02288,19716.822,23283.5
0.30195,-4.18149,0.99188,-0.0,1.0,0.7335,0.73214,-0.01152,0.16586,1970.6793,2528.09644
0.43477,-2.51182,0.99122,0.0,1.0,0.7335,0.73384,-0.0093,0.17933,2544.996,2953.27197
0.04113,-3.28182,0.98645,-0.0,1.0,0.7355,0.73658,-0.01088,0.06421,1159.5238,1111.66443
0.77738,-0.29161,0.99028,-0.0,1.0,0.7356,0.7348,-0.00404,-0.05814,1690.9581,1475.46436
0.71109,-0.64275,0.98978,-0.0,1.0,0.7317,0.72874,-0.00648,0.08008,728.858,586.98969
-0.0982,-6.4408,0.98958,0.0,1.0,0.7274,0.7263,-0.0097,0.15043,4321.142,4887.06396
0.36531,-1.14686,0.98669,-0.0,1.0,0.7239,0.72122,-0.00755,-0.00222,295.49725,207.43584
0.63735,-1.10182,0.98099,-0.0,1.0,0.722,0.72333,-0.01031,-0.0769,732.4264,704.21179
-0.27394,-3.88918,0.98459,-0.0,1.0,0.726,0.72718,-0.01356,-0.34309,5334.178,3183.69775
0.59446,-0.90758,0.98558,-0.0,1.0,0.7244,0.7213,-0.02019,0.1061,411.1447,305.30756
0.33417,-1.26721,0.98868,-0.0,1.0,0.7187,0.71624,-0.01414,-0.26169,263.3487,255.14087
0.36908,-2.267,0.98408,0.0,1.0,0.7154,0.71521,-0.01845,-0.03956,943.1758,952.61353
0.41118,-1.42182,0.98671,0.0,1.0,0.7111,0.70714,-0.00887,-0.00764,438.41397,390.93842
0.22947,-2.49746,0.98488,-0.0,1.0,0.7035,0.70001,-0.0092,0.16171,1758.1145,1947.59778
0.69868,-0.08816,0.98517,0.0,1.0,0.6998,0.70028,-0.00167,-0.19479,969.3444,868.35938
-0.32932,-3.05757,0.98934,-0.0,1.0,0.6975,0.69514,-0.02,-0.0993,6187.882,5550.81055
0.24534,-1.06989,0.98988,-0.0,1.0,0.6959,0.69622,-0.01418,-0.10086,361.02094,288.9613
-0.36492,-3.92121,0.98444,0.0,1.0,0.6944,0.69245,-0.01577,-0.04648,4388.0547,3921.82812
0.09445,-3.43182,0.98749,0.0,1.0,0.6906,0.68936,-0.01319,0.00473,1099.9978,956.70825
0.7841,-0.10612,0.99038,-0.0,1.0,0.6884,0.68712,-0.00807,-0.10589,2388.2588,2239.66797
0.61457,-1.02429,0.98928,0.0,1.0,0.6876,0.6873,-0.01665,0.08614,1626.7426,1354.08337
0.38239,-1.96084,0.98956,0.0,1.0,0.6846,0.68258,-0.00935,-0.0892,675.6346,734.76447
0.46973,-0.68291,0.97768,0.0,1.0,0.6821,0.68232,-0.00212,-0.08151,478.63483,464.05276
0.57427,-1.40632,0.98595,0.0,1.0,0.6804,0.67933,-0.00515,-0.08391,657.1913,540.16577
-0.41035,-3.68691,0.98033,0.0,1.0,0.6775,0.67431,-0.0169,0.08379,4871.4546,5192.10352
-0.13499,-2.16632,0.98376,0.0,1.0,0.6714,0.66802,-0.0238,0.01204,3546.6157,3322.16895
0.41215,-1.60592,0.98629,0.0,1.0,0.6647,0.6619,-0.01937,-0.11342,331.30057,259.19183
0.62203,-1.11223,0.99208,0.0,1.0,0.6634,0.66461,-0.00788,-0.02462,834.5126,820.11566
-0.25857,-2.96677,0.98979,-0.0,1.0,0.6643,0.66379,-0.01295,-0.22927,6292.653,4717.06787
0.42043,-1.02915,0.98924,-0.0,1.0,0.6607,0.6579,-0.00801,-0.13032,386.56464,414.4809
0.39719,-2.03493,0.99188,-0.0,1.0,0.6584,0.65777,-0.0033,-0.01946,921.20544,822.8208
0.30307,-1.18133,0.98221,-0.0,1.0,0.6541,0.65025,-0.01271,0.12795,458.94052,295.06073
0.68962,-0.26423,0.99111,-0.0,1.0,0.6532,0.65591,-0.01103,0.11428,1073.4509,843.01569
0.19536,-1.15182,0.9761,-0.0,1.0,0.6558,0.6556,-0.00674,0.02861,539.51624,518.85461
0.44509,-0.97743,0.99113,0.0,1.0,0.6538,0.65183,-0.0077,0.00588,455.0541,411.71259
0.43912,-0.96745,0.99018,-0.0,1.0,0.6526,0.65352,-0.01137,0.12751,441.22357,521.60065
0.54157,-0.31216,0.98389,0.0,1.0,0.6518,0.64988,-0.00864,-0.174,143.82846,83.18117
-0.26531,-3.32668,0.98743,-0.0,1.0,0.6488,0.64695,-0.01014,0.04583,9189.418,9638.49512
-0.30229,-3.83267,0.99198,-0.0,1.0,0.643,0.63976,-0.02032,-0.25707,10766.289,7851.28125
-0.03408,-1.75299,0.98992,-0.0,1.0,0.6372,0.63443,-0.00485,0.03795,1602.0035,1569.60022
0.05722,-2.56137,0.98848,0.0,1.0,0.635,0.6347,-0.01142,-0.0058,1491.0106,1360.21362
0.02334,-1.86818,0.99078,0.0,1.0,0.634,0.63421,-0.01675,-0.0033,948.8392,879.93604
0.43128,-1.38195,0.98293,-0.0,1.0,0.6324,0.63007,-0.013,-0.05946,988.61505,893.80225
0.69175,-1.00562,0.99058,0.0,1.0,0.6302,0.63116,-0.00534,0.02495,2056.0774,1791.6615
0.5724,-0.70727,0.9879,-0.0,1.0,0.6293,0.62753,-0.00378,0.18469,494.7748,299.74838
0.65069,-0.91926,0.98761,0.0,1.0,0.6291,0.63042,-0.0059,-0.13968,794.44653,873.43353
0.79243,-0.12903,0.99048,-0.0,1.0,0.6299,0.62787,-0.01052,-0.29626,993.985,964.14514
0.43783,-1.03488,0.99014,0.0,1.0,0.6269,0.62691,-0.01153,-0.09125,842.3586,627.80109
0.05543,-2.00575,0.98695,-0.0,1.0,0.6239,0.62106,-0.01799,-0.01239,2122.0632,2258.85034
0.77197,0.00869,0.98644,-0.0,1.0,0.6203,0.61936,-0.00594,-0.01032,1225.258,1128.58972
0.39052,-1.79782,0.98048,-0.0,1.0,0.6157,0.61202,-0.00393,0.15783,689.26337,758.38031
0.13353,-1.56405,0.99028,-0.0,1.0,0.6096,0.60625,-0.02988,-0.0843,935.6268,721.06647
-0.23765,-4.57163,0.98651,0.0,1.0,0.6027,0.59956,-0.02775,0.25733,3515.8892,5270.46777
-0.02303,-1.93506,0.98718,0.0,1.0,0.5961,0.59365,-0.02858,-0.00294,1030.432,843.63318
-0.48013,-3.07937,0.98508,0.0,1.0,0.5974,0.60075,-0.02802,0.019,6466.061,6975.67432
0.54604,-0.84173,0.99105,-0.0,1.0,0.6005,0.59923,-0.0082,-0.20269,1277.8297,1267.35632
0.75091,-0.33028,0.98928,-0.0,1.0,0.5992,0.5984,-0.0118,0.08981,2311.261,1899.03748
0.43394,-1.7311,0.98768,0.0,1.0,0.5949,0.59152,-0.00887,0.07583,725.6044,667.2287
0.78036,-0.40996,0.98638,0.0,1.0,0.5924,0.59382,-0.00709,-0.14708,1580.7947,1578.64685
-0.17222,-3.3404,0.98588,0.0,1.0,0.5921,0.59062,-0.01403,-0.15757,4292.5234,3705.31641
0.55401,-1.84182,0.99042,-0.0,1.0,0.5895,0.58911,-0.00643,-0.16567,721.2889,673.4679
0.78797,-0.17352,0.98768,0.0,1.0,0.589,0.58879,-0.00407,-0.12856,1192.7561,1049.33215
0.71809,-0.36305,0.9859,-0.0,1.0,0.5886,0.58924,-0.00608,-0.22346,637.01855,545.43109
0.30895,-1.4549,0.98388,-0.0,1.0,0.5873,0.58631,-0.02831,-0.17794,812.42224,509.13321
0.4971,-1.18208,0.98706,-0.0,1.0,0.59,0.59347,-0.0051,-0.06732,628.5109,689.71228
0.71229,-1.16141,0.98988,0.0,1.0,0.5906,0.58734,-0.00985,-0.07176,490.13477,374.15302
0.66411,-0.53689,0.98928,0.0,1.0,0.5895,0.59186,-0.00332,0.19705,536.77057,692.51685
-0.24121,-4.21934,0.98828,0.0,1.0,0.5929,0.59329,-0.03652,-0.08466,13318.891,12675.07617
0.66561,-0.50415,0.98639,0.0,1.0,0.5896,0.58723,-0.01692,0.03391,479.4808,377.6329
0.64859,-0.60492,0.98424,-0.0,1.0,0.586,0.58458,-0.0122,-0.09768,355.86572,394.48291
0.24747,-1.29022,0.98226,0.0,1.0,0.582,0.5798,-0.0106,-0.17559,1086.7991,689.57678
0.48836,-1.01832,0.98246,0.0,1.0,0.5766,0.57377,-0.01015,0.05319,461.72705,440.14154
0.51292,-0.90177,0.98083,0.0,1.0,0.5718,0.56986,-0.00589,0.13971,590.3949,589.58466
0.66919,-0.96357,0.98852,0.0,1.0,0.5679,0.5668,-0.00424,-0.03745,396.47745,366.19852
0.58846,-0.80464,0.98818,0.0,1.0,0.5695,0.57115,-0.01518,0.07673,424.26065,485.26025
0.35244,-2.48695,0.98978,0.0,1.0,0.571,0.57126,-0.01446,-0.00823,1585.0295,1476.35254
0.57172,-2.01781,0.99033,0.0,1.0,0.5697,0.56796,-0.01412,-0.01849,485.16693,530.95581
0.6407,-0.7475,0.9865,-0.0,1.0,0.5682,0.56726,-0.00656,0.12217,334.22693,306.68066
-0.08702,-3.93932,0.98438,0.0,1.0,0.5653,0.56425,-0.01309,0.01762,3211.352,3016.90356
0.65369,-1.30791,0.99018,0.0,1.0,0.5635,0.56291,-0.00251,-0.04629,428.64716,339.51437
0.75501,-0.42447,0.98516,0.0,1.0,0.5598,0.55757,-0.00858,0.19185,557.2209,483.60474
0.4269,-2.52623,0.99018,-0.0,1.0,0.5544,0.55191,-0.02135,-0.0318,1302.5964,1275.15576
0.19477,-3.45318,0.98346,0.0,1.0,0.5493,0.54754,-0.01485,-0.14795,2445.3062,1712.1145
0.85636,0.3024,0.99218,-0.0,1.0,0.5471,0.54665,-0.00814,-0.02182,1079.3572,936.68536
0.76251,0.04853,0.99088,0.0,1.0,0.5458,0.54534,-0.00361,-0.11987,448.34473,357.20624
0.8034,-0.39488,0.99168,0.0,1.0,0.5441,0.54226,-0.00859,0.12343,409.74432,537.16797
0.81961,-0.10254,0.99021,-0.0,1.0,0.54,0.5376,-0.01081,-0.1022,436.3173,410.78436
0.82723,-0.19929,0.9912,0.0,1.0,0.5383,0.53862,-0.00681,-0.011,527.6872,362.93417
0.16466,-2.77,0.98712,0.0,1.0,0.5366,0.53401,-0.00682,0.06506,1909.1982,1847.06787
0.67788,-0.7052,0.9852,0.0,1.0,0.5316,0.52941,-0.01164,-0.05936,380.9794,491.54791
0.47057,-2.20701,0.98928,0.0,1.0,0.5277,0.52599,-0.00747,0.0508,745.9078,882.62549
0.76055,-0.49695,0.9832,0.0,1.0,0.5263,0.52669,-0.00622,0.09776,468.27863,525.04388
0.49991,-1.26182,0.98689,-0.0,1.0,0.5239,0.52067,-0.01403,0.13096,685.15137,627.60468
0.54859,-1.86555,0.98558,-0.0,1.0,0.5172,0.51427,-0.01452,-0.10252,388.38608,364.71716
-0.30753,-2.81178,0.98559,0.0,1.0,0.5137,0.51486,-0.01177,-0.05949,8691.646,7943.34082
0.51475,-1.01787,0.99138,-0.0,1.0,0.5165,0.51734,-0.012,-0.17472,595.27814,495.90729
0.07756,-1.68342,0.98438,0.0,1.0,0.5148,0.51299,-0.01116,0.05484,2627.0266,2392.87256
0.39311,-2.64294,0.98834,0.0,1.0,0.5129,0.51251,-0.00879,-0.05698,1522.8606,1511.96692
0.34072,-1.62376,0.98703,0.0,1.0,0.5105,0.50973,-0.01169,-0.03873,366.18927,354.99597
0.50921,-1.33944,0.97903,0.0,1.0,0.5085,0.50614,-0.01588,0.08861,609.9469,696.62952
0.65546,-0.26519,0.98923,0.0,1.0,0.504,0.50194,-0.00891,0.06952,641.94617,650.15192
